fps,p_rad,days_r,dm,d_t_d,d_prob,h_i_t,vac_p,inf_p,i_rad,pop,t_inf,n_inf,imm,sus,dec,frames, seed
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 266, 0, 831, 72, 97, 517,  48
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 1, 0, 298, 702, 0, 80,  49
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 278, 0, 843, 70, 87, 563,  50
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 296, 0, 839, 65, 96, 547,  51
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 258, 0, 859, 57, 84, 473,  52
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 281, 0, 832, 68, 100, 601,  53
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 1, 0, 295, 705, 0, 80,  54
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 313, 0, 854, 62, 84, 660,  55
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 1, 0, 288, 712, 0, 80,  56
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 262, 0, 864, 44, 92, 571,  57
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 1, 0, 296, 703, 1, 20,  58
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 263, 0, 854, 54, 92, 496,  59
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 294, 0, 844, 54, 102, 551,  60
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 1, 0, 297, 703, 0, 80,  61
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 275, 0, 870, 52, 78, 564,  62
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 281, 0, 825, 92, 83, 664,  63
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 280, 0, 836, 71, 93, 579,  64
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 298, 0, 849, 43, 108, 701,  65
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 265, 0, 865, 53, 82, 548,  66
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 286, 0, 825, 77, 98, 522,  67
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 227, 0, 860, 52, 88, 536,  68
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 271, 0, 790, 123, 87, 651,  69
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 268, 0, 835, 89, 76, 541,  70
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 297, 0, 801, 104, 95, 662,  71
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 2, 0, 284, 716, 0, 122,  72
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 341, 0, 797, 119, 84, 767,  73
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 256, 0, 783, 122, 95, 591,  74
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 285, 0, 756, 178, 66, 780,  75
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 251, 0, 812, 98, 90, 474,  76
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 271, 0, 866, 70, 64, 479,  77
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 289, 0, 801, 107, 92, 587,  78
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 234, 0, 841, 65, 94, 469,  79
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 234, 0, 864, 49, 87, 436,  80
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 229, 0, 864, 46, 90, 449,  81
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 260, 0, 854, 58, 88, 556,  82
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 337, 0, 827, 82, 91, 805,  83
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 278, 0, 847, 64, 89, 544,  84
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 276, 0, 850, 70, 80, 617,  85
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 1, 0, 297, 702, 1, 21,  86
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 320, 0, 836, 64, 100, 684,  87
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 225, 0, 849, 45, 106, 457,  88
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 243, 0, 856, 57, 87, 525,  89
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 286, 0, 830, 87, 83, 572,  90
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 284, 0, 841, 71, 88, 603,  91
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 232, 0, 876, 34, 90, 550,  92
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 304, 0, 816, 98, 86, 834,  93
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 278, 0, 835, 61, 104, 583,  94
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 336, 0, 815, 112, 73, 881,  95
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 284, 0, 846, 72, 82, 577,  96
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 257, 0, 852, 60, 88, 571,  97
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 320, 0, 749, 166, 85, 790,  98
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 260, 0, 813, 109, 78, 764,  99
 1000, 5, 80, 10, 10, 0.02, 0.93, 0.3, 0.97, 5, 1000, 255, 0, 858, 53, 89, 517,  100
